Ctstomer_id,Order ID,Order Date,Ship Mode,Segment,Value
2239,US-2014-170107,2019-11-25,Standard Class,Consumer,2.808
2240,US-2014-170108,2019-11-26,Standard Class,Consumer,2.808
2241,US-2014-170109,2019-11-27,Standard Class,Consumer,2.808
2242,US-2014-170110,2019-11-28,Standard Class,Consumer,2.808
2243,US-2014-170111,2019-11-29,Standard Class,Consumer,2.808
2244,US-2014-170112,2019-11-30,Standard Class,Consumer,2.808
2245,US-2014-170113,2019-12-01,Standard Class,Consumer,2.808
2246,US-2014-170114,2019-12-02,Standard Class,Consumer,2.808
2247,US-2014-170115,2019-12-03,Standard Class,Consumer,2.808
2248,US-2014-170116,2019-12-04,Standard Class,Consumer,2.808
2249,US-2014-170117,2019-12-05,Standard Class,Consumer,2.808
2250,US-2014-170118,2019-12-06,Standard Class,Consumer,2.808
2251,US-2014-170119,2019-12-07,Standard Class,Consumer,2.808
2252,US-2014-170120,2019-12-08,Standard Class,Consumer,2.808
2253,US-2014-170121,2019-12-09,Standard Class,Consumer,2.808
2254,US-2014-170122,2019-12-10,Standard Class,Consumer,2.808
2255,US-2014-170123,2019-12-11,Standard Class,Consumer,2.808
2256,US-2014-170124,2019-12-12,Standard Class,Consumer,2.808
2257,US-2014-170125,2019-12-13,Standard Class,Consumer,2.808
2258,US-2014-170126,2019-12-14,Standard Class,Consumer,2.808
2259,US-2014-170127,2019-12-15,Standard Class,Consumer,2.808
2260,US-2014-170128,2019-12-16,Standard Class,Consumer,2.808
2261,US-2014-170129,2019-12-17,Standard Class,Consumer,2.808
2262,US-2014-170130,2019-12-18,Standard Class,Consumer,2.808
2263,US-2014-170131,2019-12-19,Standard Class,Consumer,2.808
2264,US-2014-170132,2019-12-20,Standard Class,Consumer,2.808
2265,US-2014-170133,2019-12-21,Standard Class,Consumer,2.808
2266,US-2014-170134,2019-12-22,Standard Class,Consumer,2.808
2267,US-2014-170135,2019-12-23,Standard Class,Consumer,2.808
2268,US-2014-170136,2019-12-24,Standard Class,Consumer,2.808
2269,US-2014-170137,2019-12-25,Standard Class,Consumer,2.808
2270,US-2014-170138,2019-12-26,Standard Class,Consumer,2.808
2271,US-2014-170139,2019-12-27,Standard Class,Consumer,2.808
2272,US-2014-170140,2019-12-28,Standard Class,Consumer,2.808
2273,US-2014-170141,2019-12-29,Standard Class,Consumer,2.808
2274,US-2014-170142,2019-12-30,Standard Class,Consumer,2.808
2275,US-2014-170143,2019-12-31,Standard Class,Consumer,2.808
2276,US-2014-170144,2020-01-01,Standard Class,Consumer,2.808
2277,US-2014-170145,2020-01-02,Standard Class,Consumer,2.808
2278,US-2014-170146,2020-01-03,Standard Class,Consumer,2.808
2279,US-2014-170147,2020-01-04,Standard Class,Consumer,2.808
2280,US-2014-170148,2020-01-05,Standard Class,Consumer,2.808
2281,US-2014-170149,2020-01-06,Standard Class,Consumer,2.808
2282,US-2014-170150,2020-01-07,Standard Class,Consumer,2.808
2283,US-2014-170151,2020-01-08,Standard Class,Consumer,2.808
2284,US-2014-170152,2020-01-09,Standard Class,Consumer,2.808
2285,US-2014-170153,2020-01-10,Standard Class,Consumer,2.808
2286,US-2014-170154,2020-01-11,Standard Class,Consumer,2.808
2287,US-2014-170155,2020-01-12,Standard Class,Consumer,2.808
2288,US-2014-170156,2020-01-13,Standard Class,Consumer,2.808
2289,US-2014-170157,2020-01-14,Standard Class,Consumer,2.808
2290,US-2014-170158,2020-01-15,Standard Class,Consumer,2.808
2291,US-2014-170159,2020-01-16,Standard Class,Consumer,2.808
2292,US-2014-170160,2020-01-17,Standard Class,Consumer,2.808
2293,US-2014-170161,2020-01-18,Standard Class,Consumer,2.808
2294,US-2014-170162,2020-01-19,Standard Class,Consumer,2.808
2295,US-2014-170163,2020-01-20,Standard Class,Consumer,2.808
2296,US-2014-170164,2020-01-21,Standard Class,Consumer,2.808
2297,US-2014-170165,2020-01-22,Standard Class,Consumer,2.808
2298,US-2014-170166,2020-01-23,Standard Class,Consumer,2.808
2299,US-2014-170167,2020-01-24,Standard Class,Consumer,2.808
2300,US-2014-170168,2020-01-25,Standard Class,Consumer,2.808
2301,US-2014-170169,2020-01-26,Standard Class,Consumer,2.808
2302,US-2014-170170,2020-01-27,Standard Class,Consumer,2.808
2303,US-2014-170171,2020-01-28,Standard Class,Consumer,2.808
2304,US-2014-170172,2020-01-29,Standard Class,Consumer,2.808
2305,US-2014-170173,2020-01-30,Standard Class,Consumer,2.808
2306,US-2014-170174,2020-01-31,Standard Class,Consumer,2.808
2307,US-2014-170175,2020-02-01,Standard Class,Consumer,2.808
2308,US-2014-170176,2020-02-02,Standard Class,Consumer,2.808
2309,US-2014-170177,2020-02-03,Standard Class,Consumer,2.808
2310,US-2014-170178,2020-02-04,Standard Class,Consumer,2.808
2311,US-2014-170179,2020-02-05,Standard Class,Consumer,2.808
2312,US-2014-170180,2020-02-06,Standard Class,Consumer,2.808
2313,US-2014-170181,2020-02-07,Standard Class,Consumer,2.808
2314,US-2014-170182,2020-02-08,Standard Class,Consumer,2.808
2315,US-2014-170183,2020-02-09,Standard Class,Consumer,2.808
2316,US-2014-170184,2020-02-10,Standard Class,Consumer,2.808
2317,US-2014-170185,2020-02-11,Standard Class,Consumer,2.808
2318,US-2014-170186,2020-02-12,Standard Class,Consumer,2.808
2319,US-2014-170187,2020-02-13,Standard Class,Consumer,2.808
2320,US-2014-170188,2020-02-14,Standard Class,Consumer,2.808
2321,US-2014-170189,2020-02-15,Standard Class,Consumer,2.808
2322,US-2014-170190,2020-02-16,Standard Class,Consumer,2.808
2323,US-2014-170191,2020-02-17,Standard Class,Consumer,2.808
2324,US-2014-170192,2020-02-18,Standard Class,Consumer,2.808
2325,US-2014-170193,2020-02-19,Standard Class,Consumer,2.808
2326,US-2014-170194,2020-02-20,Standard Class,Consumer,2.808
2327,US-2014-170195,2020-02-21,Standard Class,Consumer,2.808
2328,US-2014-170196,2020-02-22,Standard Class,Consumer,2.808
2329,US-2014-170197,2020-02-23,Standard Class,Consumer,2.808
2330,US-2014-170198,2020-02-24,Standard Class,Consumer,2.808
2331,US-2014-170199,2020-02-25,Standard Class,Consumer,2.808
2332,US-2014-170200,2020-02-26,Standard Class,Consumer,2.808
2333,US-2014-170201,2020-02-27,Standard Class,Consumer,2.808
2334,US-2014-170202,2020-02-28,Standard Class,Consumer,2.808
2335,US-2014-170203,2020-02-29,Standard Class,Consumer,2.808
2336,US-2014-170204,2020-03-01,Standard Class,Consumer,2.808
2337,US-2014-170205,2020-03-02,Standard Class,Consumer,2.808
2338,US-2014-170206,2020-03-03,Standard Class,Consumer,2.808
2339,US-2014-170207,2020-03-04,Standard Class,Consumer,2.808
2340,US-2014-170208,2020-03-05,Standard Class,Consumer,2.808
2341,US-2014-170209,2020-03-06,Standard Class,Consumer,2.808
2342,US-2014-170210,2020-03-07,Standard Class,Consumer,2.808
2343,US-2014-170211,2020-03-08,Standard Class,Consumer,2.808
2344,US-2014-170212,2020-03-09,Standard Class,Consumer,2.808
2345,US-2014-170213,2020-03-10,Standard Class,Consumer,2.808
2346,US-2014-170214,2020-03-11,Standard Class,Consumer,2.808
2347,US-2014-170215,2020-03-12,Standard Class,Consumer,2.808
2348,US-2014-170216,2020-03-13,Standard Class,Consumer,2.808
2349,US-2014-170217,2020-03-14,Standard Class,Consumer,2.808
2350,US-2014-170218,2020-03-15,Standard Class,Consumer,2.808
2351,US-2014-170219,2020-03-16,Standard Class,Consumer,2.808
2352,US-2014-170220,2020-03-17,Standard Class,Consumer,2.808
2353,US-2014-170221,2020-03-18,Standard Class,Consumer,2.808
2354,US-2014-170222,2020-03-19,Standard Class,Consumer,2.808
2355,US-2014-170223,2020-03-20,Standard Class,Consumer,2.808
2356,US-2014-170224,2020-03-21,Standard Class,Consumer,2.808
2357,US-2014-170225,2020-03-22,Standard Class,Consumer,2.808
2358,US-2014-170226,2020-03-23,Standard Class,Consumer,2.808
2359,US-2014-170227,2020-03-24,Standard Class,Consumer,2.808
2360,US-2014-170228,2020-03-25,Standard Class,Consumer,2.808
2361,US-2014-170229,2020-03-26,Standard Class,Consumer,2.808
2362,US-2014-170230,2020-03-27,Standard Class,Consumer,2.808
2363,US-2014-170231,2020-03-28,Standard Class,Consumer,2.808
2364,US-2014-170232,2020-03-29,Standard Class,Consumer,2.808
2365,US-2014-170233,2020-03-30,Standard Class,Consumer,2.808
2366,US-2014-170234,2020-03-31,Standard Class,Consumer,2.808
2367,US-2014-170235,2020-04-01,Standard Class,Consumer,2.808
2368,US-2014-170236,2020-04-02,Standard Class,Consumer,2.808
2369,US-2014-170237,2020-04-03,Standard Class,Consumer,2.808
2370,US-2014-170238,2020-04-04,Standard Class,Consumer,2.808
2371,US-2014-170239,2020-04-05,Standard Class,Consumer,2.808
2372,US-2014-170240,2020-04-06,Standard Class,Consumer,2.808
2373,US-2014-170241,2020-04-07,Standard Class,Consumer,2.808
2374,US-2014-170242,2020-04-08,Standard Class,Consumer,2.808
2375,US-2014-170243,2020-04-09,Standard Class,Consumer,2.808
2376,US-2014-170244,2020-04-10,Standard Class,Consumer,2.808
2377,US-2014-170245,2020-04-11,Standard Class,Consumer,2.808
2378,US-2014-170246,2020-04-12,Standard Class,Consumer,2.808
2379,US-2014-170247,2020-04-13,Standard Class,Consumer,2.808
2380,US-2014-170248,2020-04-14,Standard Class,Consumer,2.808
2381,US-2014-170249,2020-04-15,Standard Class,Consumer,2.808
2382,US-2014-170250,2020-04-16,Standard Class,Consumer,2.808
2383,US-2014-170251,2020-04-17,Standard Class,Consumer,2.808
2384,US-2014-170252,2020-04-18,Standard Class,Consumer,2.808
2385,US-2014-170253,2020-04-19,Standard Class,Consumer,2.808
2386,US-2014-170254,2020-04-20,Standard Class,Consumer,2.808
2387,US-2014-170255,2020-04-21,Standard Class,Consumer,2.808
2388,US-2014-170256,2020-04-22,Standard Class,Consumer,2.808
2389,US-2014-170257,2020-04-23,Standard Class,Consumer,2.808
2390,US-2014-170258,2020-04-24,Standard Class,Consumer,2.808
2391,US-2014-170259,2020-04-25,Standard Class,Consumer,2.808
2392,US-2014-170260,2020-04-26,Standard Class,Consumer,2.808
2393,US-2014-170261,2020-04-27,Standard Class,Consumer,2.808
2394,US-2014-170262,2020-04-28,Standard Class,Consumer,2.808
2395,US-2014-170263,2020-04-29,Standard Class,Consumer,2.808
2396,US-2014-170264,2020-04-30,Standard Class,Consumer,2.808
2397,US-2014-170265,2020-05-01,Standard Class,Consumer,2.808
2398,US-2014-170266,2020-05-02,Standard Class,Consumer,2.808
2399,US-2014-170267,2020-05-03,Standard Class,Consumer,2.808
2400,US-2014-170268,2020-05-04,Standard Class,Consumer,2.808
2401,US-2014-170269,2020-05-05,Standard Class,Consumer,2.808
2402,US-2014-170270,2020-05-06,Standard Class,Consumer,2.808
2403,US-2014-170271,2020-05-07,Standard Class,Consumer,2.808
2404,US-2014-170272,2020-05-08,Standard Class,Consumer,2.808
2405,US-2014-170273,2020-05-09,Standard Class,Consumer,2.808
2406,US-2014-170274,2020-05-10,Standard Class,Consumer,2.808
2407,US-2014-170275,2020-05-11,Standard Class,Consumer,2.808
2408,US-2014-170276,2020-05-12,Standard Class,Consumer,2.808
2409,US-2014-170277,2020-05-13,Standard Class,Consumer,2.808
2410,US-2014-170278,2020-05-14,Standard Class,Consumer,2.808
2411,US-2014-170279,2020-05-15,Standard Class,Consumer,2.808
2412,US-2014-170280,2020-05-16,Standard Class,Consumer,2.808
2413,US-2014-170281,2020-05-17,Standard Class,Consumer,2.808
2414,US-2014-170282,2020-05-18,Standard Class,Consumer,2.808
2415,US-2014-170283,2020-05-19,Standard Class,Consumer,2.808
2416,US-2014-170284,2020-05-20,Standard Class,Consumer,2.808
2417,US-2014-170285,2020-05-21,Standard Class,Consumer,2.808
2418,US-2014-170286,2020-05-22,Standard Class,Consumer,2.808
2419,US-2014-170287,2020-05-23,Standard Class,Consumer,2.808
2420,US-2014-170288,2020-05-24,Standard Class,Consumer,2.808
2421,US-2014-170289,2020-05-25,Standard Class,Consumer,2.808
2422,US-2014-170290,2020-05-26,Standard Class,Consumer,2.808
2423,US-2014-170291,2020-05-27,Standard Class,Consumer,2.808
2424,US-2014-170292,2020-05-28,Standard Class,Consumer,2.808
2425,US-2014-170293,2020-05-29,Standard Class,Consumer,2.808
2426,US-2014-170294,2020-05-30,Standard Class,Consumer,2.808
2427,US-2014-170295,2020-05-31,Standard Class,Consumer,2.808
2428,US-2014-170296,2020-06-01,Standard Class,Consumer,2.808
2429,US-2014-170297,2020-06-02,Standard Class,Consumer,2.808
2430,US-2014-170298,2020-06-03,Standard Class,Consumer,2.808
2431,US-2014-170299,2020-06-04,Standard Class,Consumer,2.808
2432,US-2014-170300,2020-06-05,Standard Class,Consumer,2.808
2433,US-2014-170301,2020-06-06,Standard Class,Consumer,2.808
2434,US-2014-170302,2020-06-07,Standard Class,Consumer,2.808
2435,US-2014-170303,2020-06-08,Standard Class,Consumer,2.808
2436,US-2014-170304,2020-06-09,Standard Class,Consumer,2.808
2437,US-2014-170305,2020-06-10,Standard Class,Consumer,2.808
2438,US-2014-170306,2020-06-11,Standard Class,Consumer,2.808
2439,US-2014-170307,2020-06-12,Standard Class,Consumer,2.808
2440,US-2014-170308,2020-06-13,Standard Class,Consumer,2.808
2441,US-2014-170309,2020-06-14,Standard Class,Consumer,2.808
2442,US-2014-170310,2020-06-15,Standard Class,Consumer,2.808
2443,US-2014-170311,2020-06-16,Standard Class,Consumer,2.808
2444,US-2014-170312,2020-06-17,Standard Class,Consumer,2.808
2445,US-2014-170313,2020-06-18,Standard Class,Consumer,2.808
2446,US-2014-170314,2020-06-19,Standard Class,Consumer,2.808
2447,US-2014-170315,2020-06-20,Standard Class,Consumer,2.808
2448,US-2014-170316,2020-06-21,Standard Class,Consumer,2.808
2449,US-2014-170317,2020-06-22,Standard Class,Consumer,2.808
2450,US-2014-170318,2020-06-23,Standard Class,Consumer,2.808
2451,US-2014-170319,2020-06-24,Standard Class,Consumer,2.808
2452,US-2014-170320,2020-06-25,Standard Class,Consumer,2.808
2453,US-2014-170321,2020-06-26,Standard Class,Consumer,2.808
2454,US-2014-170322,2020-06-27,Standard Class,Consumer,2.808
2455,US-2014-170323,2020-06-28,Standard Class,Consumer,2.808
2456,US-2014-170324,2020-06-29,Standard Class,Consumer,2.808
2457,US-2014-170325,2020-06-30,Standard Class,Consumer,2.808
2458,US-2014-170326,2020-07-01,Standard Class,Consumer,2.808
2459,US-2014-170327,2020-07-02,Standard Class,Consumer,2.808
2460,US-2014-170328,2020-07-03,Standard Class,Consumer,2.808
2461,US-2014-170329,2020-07-04,Standard Class,Consumer,2.808
2462,US-2014-170330,2020-07-05,Standard Class,Consumer,2.808
2463,US-2014-170331,2020-07-06,Standard Class,Consumer,2.808
2464,US-2014-170332,2020-07-07,Standard Class,Consumer,2.808
2465,US-2014-170333,2020-07-08,Standard Class,Consumer,2.808
2466,US-2014-170334,2020-07-09,Standard Class,Consumer,2.808
2467,US-2014-170335,2020-07-10,Standard Class,Consumer,2.808
2468,US-2014-170336,2020-07-11,Standard Class,Consumer,2.808
2469,US-2014-170337,2020-07-12,Standard Class,Consumer,2.808
2470,US-2014-170338,2020-07-13,Standard Class,Consumer,2.808
2471,US-2014-170339,2020-07-14,Standard Class,Consumer,2.808
2472,US-2014-170340,2020-07-15,Standard Class,Consumer,2.808
2473,US-2014-170341,2020-07-16,Standard Class,Consumer,2.808
2474,US-2014-170342,2020-07-17,Standard Class,Consumer,2.808
2475,US-2014-170343,2020-07-18,Standard Class,Consumer,2.808
2476,US-2014-170344,2020-07-19,Standard Class,Consumer,2.808
2477,US-2014-170345,2020-07-20,Standard Class,Consumer,2.808
2478,US-2014-170346,2020-07-21,Standard Class,Consumer,2.808
2479,US-2014-170347,2020-07-22,Standard Class,Consumer,2.808
2480,US-2014-170348,2020-07-23,Standard Class,Consumer,2.808
2481,US-2014-170349,2020-07-24,Standard Class,Consumer,2.808
2482,US-2014-170350,2020-07-25,Standard Class,Consumer,2.808
2483,US-2014-170351,2020-07-26,Standard Class,Consumer,2.808
2484,US-2014-170352,2020-07-27,Standard Class,Consumer,2.808
2485,US-2014-170353,2020-07-28,Standard Class,Consumer,2.808
2486,US-2014-170354,2020-07-29,Standard Class,Consumer,2.808
2487,US-2014-170355,2020-07-30,Standard Class,Consumer,2.808
2488,US-2014-170356,2020-07-31,Standard Class,Consumer,2.808
2489,US-2014-170357,2020-08-01,Standard Class,Consumer,2.808
2490,US-2014-170358,2020-08-02,Standard Class,Consumer,2.808
2491,US-2014-170359,2020-08-03,Standard Class,Consumer,2.808
2492,US-2014-170360,2020-08-04,Standard Class,Consumer,2.808
2493,US-2014-170361,2020-08-05,Standard Class,Consumer,2.808
2494,US-2014-170362,2020-08-06,Standard Class,Consumer,2.808
2495,US-2014-170363,2020-08-07,Standard Class,Consumer,2.808
2496,US-2014-170364,2020-08-08,Standard Class,Consumer,2.808
2497,US-2014-170365,2020-08-09,Standard Class,Consumer,2.808
2498,US-2014-170366,2020-08-10,Standard Class,Consumer,2.808
2499,US-2014-170367,2020-08-11,Standard Class,Consumer,2.808
2500,US-2014-170368,2020-08-12,Standard Class,Consumer,2.808
2501,US-2014-170369,2020-08-13,Standard Class,Consumer,2.808
2502,US-2014-170370,2020-08-14,Standard Class,Consumer,2.808
2503,US-2014-170371,2020-08-15,Standard Class,Consumer,2.808
2504,US-2014-170372,2020-08-16,Standard Class,Consumer,2.808
2505,US-2014-170373,2020-08-17,Standard Class,Consumer,2.808
2506,US-2014-170374,2020-08-18,Standard Class,Consumer,2.808
2507,US-2014-170375,2020-08-19,Standard Class,Consumer,2.808
2508,US-2014-170376,2020-08-20,Standard Class,Consumer,2.808
2509,US-2014-170377,2020-08-21,Standard Class,Consumer,2.808
2510,US-2014-170378,2020-08-22,Standard Class,Consumer,2.808
2511,US-2014-170379,2020-08-23,Standard Class,Consumer,2.808
2512,US-2014-170380,2020-08-24,Standard Class,Consumer,2.808
2513,US-2014-170381,2020-08-25,Standard Class,Consumer,2.808
2514,US-2014-170382,2020-08-26,Standard Class,Consumer,2.808
2515,US-2014-170383,2020-08-27,Standard Class,Consumer,2.808
2516,US-2014-170384,2020-08-28,Standard Class,Consumer,2.808
2517,US-2014-170385,2020-08-29,Standard Class,Consumer,2.808
2518,US-2014-170386,2020-08-30,Standard Class,Consumer,2.808
2519,US-2014-170387,2020-08-31,Standard Class,Consumer,2.808
2520,US-2014-170388,2020-09-01,Standard Class,Consumer,2.808
2521,US-2014-170389,2020-09-02,Standard Class,Consumer,2.808
2522,US-2014-170390,2020-09-03,Standard Class,Consumer,2.808
2523,US-2014-170391,2020-09-04,Standard Class,Consumer,2.808
2524,US-2014-170392,2020-09-05,Standard Class,Consumer,2.808
2525,US-2014-170393,2020-09-06,Standard Class,Consumer,2.808
2526,US-2014-170394,2020-09-07,Standard Class,Consumer,2.808
2527,US-2014-170395,2020-09-08,Standard Class,Consumer,2.808
2528,US-2014-170396,2020-09-09,Standard Class,Consumer,2.808
2529,US-2014-170397,2020-09-10,Standard Class,Consumer,2.808
2530,US-2014-170398,2020-09-11,Standard Class,Consumer,2.808
2531,US-2014-170399,2020-09-12,Standard Class,Consumer,2.808
2532,US-2014-170400,2020-09-13,Standard Class,Consumer,2.808
2533,US-2014-170401,2020-09-14,Standard Class,Consumer,2.808
2534,US-2014-170402,2020-09-15,Standard Class,Consumer,2.808
2535,US-2014-170403,2020-09-16,Standard Class,Consumer,2.808
2536,US-2014-170404,2020-09-17,Standard Class,Consumer,2.808
2537,US-2014-170405,2020-09-18,Standard Class,Consumer,2.808
2538,US-2014-170406,2020-09-19,Standard Class,Consumer,2.808
2539,US-2014-170407,2020-09-20,Standard Class,Consumer,2.808
2540,US-2014-170408,2020-09-21,Standard Class,Consumer,2.808
2541,US-2014-170409,2020-09-22,Standard Class,Consumer,2.808
2542,US-2014-170410,2020-09-23,Standard Class,Consumer,2.808
2543,US-2014-170411,2020-09-24,Standard Class,Consumer,2.808
2544,US-2014-170412,2020-09-25,Standard Class,Consumer,2.808
2545,US-2014-170413,2020-09-26,Standard Class,Consumer,2.808
2546,US-2014-170414,2020-09-27,Standard Class,Consumer,2.808
2547,US-2014-170415,2020-09-28,Standard Class,Consumer,2.808
2548,US-2014-170416,2020-09-29,Standard Class,Consumer,2.808
2549,US-2014-170417,2020-09-30,Standard Class,Consumer,2.808
2550,US-2014-170418,2020-10-01,Standard Class,Consumer,2.808
2551,US-2014-170419,2020-10-02,Standard Class,Consumer,2.808
2552,US-2014-170420,2020-10-03,Standard Class,Consumer,2.808
2553,US-2014-170421,2020-10-04,Standard Class,Consumer,2.808
2554,US-2014-170422,2020-10-05,Standard Class,Consumer,2.808
2555,US-2014-170423,2020-10-06,Standard Class,Consumer,2.808
2556,US-2014-170424,2020-10-07,Standard Class,Consumer,2.808
2557,US-2014-170425,2020-10-08,Standard Class,Consumer,2.808
2558,US-2014-170426,2020-10-09,Standard Class,Consumer,2.808
2559,US-2014-170427,2020-10-10,Standard Class,Consumer,2.808
2560,US-2014-170428,2020-10-11,Standard Class,Consumer,2.808
2561,US-2014-170429,2020-10-12,Standard Class,Consumer,2.808
2562,US-2014-170430,2020-10-13,Standard Class,Consumer,2.808
2563,US-2014-170431,2020-10-14,Standard Class,Consumer,2.808
2564,US-2014-170432,2020-10-15,Standard Class,Consumer,2.808
2565,US-2014-170433,2020-10-16,Standard Class,Consumer,2.808
2566,US-2014-170434,2020-10-17,Standard Class,Consumer,2.808
2567,US-2014-170435,2020-10-18,Standard Class,Consumer,2.808
2568,US-2014-170436,2020-10-19,Standard Class,Consumer,2.808
2569,US-2014-170437,2020-10-20,Standard Class,Consumer,2.808
2570,US-2014-170438,2020-10-21,Standard Class,Consumer,2.808
2571,US-2014-170439,2020-10-22,Standard Class,Consumer,2.808
2572,US-2014-170440,2020-10-23,Standard Class,Consumer,2.808
2573,US-2014-170441,2020-10-24,Standard Class,Consumer,2.808
2574,US-2014-170442,2020-10-25,Standard Class,Consumer,2.808
2575,US-2014-170443,2020-10-26,Standard Class,Consumer,2.808
2576,US-2014-170444,2020-10-27,Standard Class,Consumer,2.808
2577,US-2014-170445,2020-10-28,Standard Class,Consumer,2.808
2578,US-2014-170446,2020-10-29,Standard Class,Consumer,2.808
2579,US-2014-170447,2020-10-30,Standard Class,Consumer,2.808
2580,US-2014-170448,2020-10-31,Standard Class,Consumer,2.808
2581,US-2014-170449,2020-11-01,Standard Class,Consumer,2.808
2582,US-2014-170450,2020-11-02,Standard Class,Consumer,2.808
2583,US-2014-170451,2020-11-03,Standard Class,Consumer,2.808
2584,US-2014-170452,2020-11-04,Standard Class,Consumer,2.808
2585,US-2014-170453,2020-11-05,Standard Class,Consumer,2.808
2586,US-2014-170454,2020-11-06,Standard Class,Consumer,2.808
2587,US-2014-170455,2020-11-07,Standard Class,Consumer,2.808
2588,US-2014-170456,2020-11-08,Standard Class,Consumer,2.808
2589,US-2014-170457,2020-11-09,Standard Class,Consumer,2.808
2590,US-2014-170458,2020-11-10,Standard Class,Consumer,2.808
2591,US-2014-170459,2020-11-11,Standard Class,Consumer,2.808
2592,US-2014-170460,2020-11-12,Standard Class,Consumer,2.808
2593,US-2014-170461,2020-11-13,Standard Class,Consumer,2.808
2594,US-2014-170462,2020-11-14,Standard Class,Consumer,2.808
2595,US-2014-170463,2020-11-15,Standard Class,Consumer,2.808
2596,US-2014-170464,2020-11-16,Standard Class,Consumer,2.808
2597,US-2014-170465,2020-11-17,Standard Class,Consumer,2.808
2598,US-2014-170466,2020-11-18,Standard Class,Consumer,2.808
2599,US-2014-170467,2020-11-19,Standard Class,Consumer,2.808
2600,US-2014-170468,2020-11-20,Standard Class,Consumer,2.808
2601,US-2014-170469,2020-11-21,Standard Class,Consumer,2.808
2602,US-2014-170470,2020-11-22,Standard Class,Consumer,2.808
2603,US-2014-170471,2020-11-23,Standard Class,Consumer,2.808
2604,US-2014-170472,2020-11-24,Standard Class,Consumer,2.808
2605,US-2014-170473,2020-11-25,Standard Class,Consumer,2.808
2606,US-2014-170474,2020-11-26,Standard Class,Consumer,2.808
2607,US-2014-170475,2020-11-27,Standard Class,Consumer,2.808
2608,US-2014-170476,2020-11-28,Standard Class,Consumer,2.808
2609,US-2014-170477,2020-11-29,Standard Class,Consumer,2.808
2610,US-2014-170478,2020-11-30,Standard Class,Consumer,2.808
2611,US-2014-170479,2020-12-01,Standard Class,Consumer,2.808
2612,US-2014-170480,2020-12-02,Standard Class,Consumer,2.808
2613,US-2014-170481,2020-12-03,Standard Class,Consumer,2.808
2614,US-2014-170482,2020-12-04,Standard Class,Consumer,2.808
2615,US-2014-170483,2020-12-05,Standard Class,Consumer,2.808
2616,US-2014-170484,2020-12-06,Standard Class,Consumer,2.808
2617,US-2014-170485,2020-12-07,Standard Class,Consumer,2.808
2618,US-2014-170486,2020-12-08,Standard Class,Consumer,2.808
2619,US-2014-170487,2020-12-09,Standard Class,Consumer,2.808
2620,US-2014-170488,2020-12-10,Standard Class,Consumer,2.808
2621,US-2014-170489,2020-12-11,Standard Class,Consumer,2.808
2622,US-2014-170490,2020-12-12,Standard Class,Consumer,2.808
2623,US-2014-170491,2020-12-13,Standard Class,Consumer,2.808
2624,US-2014-170492,2020-12-14,Standard Class,Consumer,2.808
2625,US-2014-170493,2020-12-15,Standard Class,Consumer,2.808
2626,US-2014-170494,2020-12-16,Standard Class,Consumer,2.808
2627,US-2014-170495,2020-12-17,Standard Class,Consumer,2.808
2628,US-2014-170496,2020-12-18,Standard Class,Consumer,2.808
2629,US-2014-170497,2020-12-19,Standard Class,Consumer,2.808
2630,US-2014-170498,2020-12-20,Standard Class,Consumer,2.808
2631,US-2014-170499,2020-12-21,Standard Class,Consumer,2.808
2632,US-2014-170500,2020-12-22,Standard Class,Consumer,2.808
2633,US-2014-170501,2020-12-23,Standard Class,Consumer,2.808
2634,US-2014-170502,2020-12-24,Standard Class,Consumer,2.808
2635,US-2014-170503,2020-12-25,Standard Class,Consumer,2.808
2636,US-2014-170504,2020-12-26,Standard Class,Consumer,2.808
2637,US-2014-170505,2020-12-27,Standard Class,Consumer,2.808
2638,US-2014-170506,2020-12-28,Standard Class,Consumer,2.808
2639,US-2014-170507,2020-12-29,Standard Class,Consumer,2.808
2640,US-2014-170508,2020-12-30,Standard Class,Consumer,2.808
2641,US-2014-170509,2020-12-31,Standard Class,Consumer,2.808
2642,US-2014-170510,2021-01-01,Standard Class,Consumer,2.808
2643,US-2014-170511,2021-01-02,Standard Class,Consumer,2.808
2644,US-2014-170512,2021-01-03,Standard Class,Consumer,2.808
2645,US-2014-170513,2021-01-04,Standard Class,Consumer,2.808
2646,US-2014-170514,2021-01-05,Standard Class,Consumer,2.808
2647,US-2014-170515,2021-01-06,Standard Class,Consumer,2.808
2648,US-2014-170516,2021-01-07,Standard Class,Consumer,2.808
2649,US-2014-170517,2021-01-08,Standard Class,Consumer,2.808
2650,US-2014-170518,2021-01-09,Standard Class,Consumer,2.808
2651,US-2014-170519,2021-01-10,Standard Class,Consumer,2.808
2652,US-2014-170520,2021-01-11,Standard Class,Consumer,2.808
2653,US-2014-170521,2021-01-12,Standard Class,Consumer,2.808
2654,US-2014-170522,2021-01-13,Standard Class,Consumer,2.808
2655,US-2014-170523,2021-01-14,Standard Class,Consumer,2.808
2656,US-2014-170524,2021-01-15,Standard Class,Consumer,2.808
2657,US-2014-170525,2021-01-16,Standard Class,Consumer,2.808
2658,US-2014-170526,2021-01-17,Standard Class,Consumer,2.808
2659,US-2014-170527,2021-01-18,Standard Class,Consumer,2.808
2660,US-2014-170528,2021-01-19,Standard Class,Consumer,2.808
2661,US-2014-170529,2021-01-20,Standard Class,Consumer,2.808
